Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
1/2/2002,1618.7,1667,1577.35,1633,1628.55,1475253,24036.1
1/1/2002,1628.8,1670,1558.1,1602,1589.65,1327108,21505.68
12/31/2001,1597,1648,1580,1608,1610.45,1285110,20769.55
12/28/2001,1474,1618.7,1456.35,1558,1584.95,2098359,32437.46
12/27/2001,1650,1670,1421.35,1470.35,1459.6,3279934,49985.88
12/26/2001,1945,1945,1635.1,1635.1,1671.05,1373177,23550.31
12/24/2001,1594,1789,1576,1775.15,1709,1297549,21380.99
12/21/2001,1610,1653.7,1536,1630.1,1630.2,1432114,22726.32
12/20/2001,1570.2,1686,1555.1,1676.2,1637.5,1505770,24225.52
12/19/2001,1642,1672,1586.35,1609,1613.65,1272295,20853.41
12/18/2001,1682,1709,1591,1599.85,1632.2,1164013,19264.73
12/14/2001,1620,1668,1611.25,1653.2,1653.75,846982,13891.13
12/13/2001,1748,1768,1551,1691.25,1676.1,1687253,28221.33
12/12/2001,1719.7,1850,1672,1716.05,1717.65,1191564,20536.78
12/11/2001,1650,1800,1632,1650,1656.7,1678587,28849.72
12/10/2001,1791.25,1834.7,1686.2,1704,1723.75,1271665,22416.8
12/7/2001,1765,1825,1721,1777,1769.6,1590393,28327.56
12/6/2001,1851,1974,1690.1,1702,1769.95,2542485,47356.97
12/5/2001,1649.9,1824,1642.15,1780,1761.1,1323661,22514.89
12/4/2001,1530,1635,1505.55,1630,1592.9,1240282,19237.07
12/3/2001,1430,1540,1430,1540,1531.4,1402987,21233
11/29/2001,1426,1474.9,1381.65,1474.9,1442.35,1387730,19717.53
11/28/2001,1520,1540,1436.6,1472,1463.7,1457977,21418.47
11/27/2001,1495,1563.9,1495,1538.9,1533.75,1709609,26122.11
11/26/2001,1350,1478.8,1350,1462,1462.9,1685835,24305.26
11/23/2001,1360,1391,1321.2,1335,1332.4,931807,12626.39
11/22/2001,1360,1432,1335.5,1342.5,1363.2,1344556,18714.89
11/21/2001,1300,1357,1291.25,1354,1348.3,1277151,17027.22
11/20/2001,1348.7,1378.35,1307.35,1311,1322.85,1541177,20577.72
11/19/2001,1244.7,1398,1244.7,1302,1345.85,1967085,26272.45
11/15/2001,1129.9,1250,1112.5,1223,1238.65,1716193,20388
11/14/2001,1108.8,1134.95,1101,1116,1112.4,223567,2487.18
11/13/2001,1089,1098,1063.25,1090.25,1081.65,608347,6558.73
11/12/2001,1089,1099,1071,1097,1089.85,503678,5480.8
11/9/2001,1070,1097,1062.35,1090,1079.15,747070,8034.69
11/8/2001,1099,1100,1043,1059,1062.95,1475927,15681.91
11/7/2001,1144,1160,1080.1,1084,1097.05,1223004,13628.08
11/6/2001,1054,1124,1054,1099,1107.5,1392284,15324.31
11/5/2001,1027,1046,1010.1,1040,1028.5,1019246,10479.76
11/2/2001,1080,1099,1016.1,1025,1031.8,1133829,11963.13
11/1/2001,1090,1114,1062,1065.15,1069.05,1454335,15811.21
10/31/2001,1010,1084,995,1074,1071.55,1255020,13091.92
10/30/2001,1098.8,1098.8,1027,1030,1038.55,893402,9475.62
10/29/2001,1131,1161,1120.15,1128.1,1132.95,933037,10662.9
10/25/2001,1122.25,1139,1102.25,1120,1115.95,693681,7757.98
10/24/2001,1140,1159.9,1091.3,1120,1107.95,1012834,11284.25
10/23/2001,1145,1174.75,1105.1,1131.25,1126.95,1112314,12612.66
10/22/2001,1110,1172.85,1099.6,1124,1134.6,1320031,15178.48
10/19/2001,1049,1125,1030,1110,1102.75,1839474,20316.03
10/18/2001,1125,1157.85,1071.1,1084,1095.95,1935274,21640.26
10/17/2001,1130,1199,1129.9,1179,1179.3,1869597,21949.55
10/16/2001,1011.05,1123,1007.05,1112.35,1102.95,1971255,21063.57
10/15/2001,1020,1044.5,1003.1,1025,1018,1143092,11705.13
10/12/2001,1060,1099,1023.25,1030,1048.45,2328690,24961.84
10/11/2001,1020.2,1048,982.3,1025,1022.6,2412453,24402.78
10/10/2001,925,987.7,920,976,974.55,1781356,17026.92
10/9/2001,895,945,895,916,916.65,1512205,14009.05
10/8/2001,870,914.2,812.3,900,888.8,1960021,17275.5
10/5/2001,942,956.45,902.1,929.7,921.8,2550348,23627.87
10/4/2001,950,1018,922.3,948,938.1,3072304,29719.41
10/3/2001,1041.1,1059,882.65,892,922.85,2087150,20080.42
10/1/2001,1079,1082,1012.2,1025,1034.25,1549403,16033.7
9/28/2001,1000,1105,996,1046,1040.6,1950990,20652.55
9/27/2001,1130,1168,997.2,1016,1015.1,2015049,21149.99
9/26/2001,1009.9,1179,992,1168,1146,2639294,28536.84
9/25/2001,1204,1204,986.35,1000,1057.5,2997371,32904.56
9/24/2001,870,1054.45,870,1054.45,1048.95,2075425,20603.19
9/21/2001,900,922,802,912,878.7,3246525,28138.19
9/20/2001,949.3,974.95,816,948,951.65,3650148,32768.08
9/19/2001,1090,1097,965,970,998.7,1792729,18594.4
9/18/2001,1046,1300,1033,1044,1098.35,2392908,27278.64
9/17/2001,1230,1250,1052.55,1083,1086.4,1625036,17735.13
9/14/2001,1431.1,1431.1,1166.65,1280,1255.4,2028219,26073.79
9/13/2001,1460,1483.8,1402,1442,1428.95,1429986,20669.51
9/12/2001,1355.25,1505,1206,1486.1,1433.95,1819775,24868.12
9/11/2001,1445,1504.8,1432.65,1485.15,1493.75,892012,13121.16
9/10/2001,1442.6,1487.2,1432.2,1440,1454.65,728951,10673.67
9/7/2001,1412.6,1505,1395,1492,1484.3,1061887,15447.04
9/6/2001,1436.1,1487.8,1385,1478.2,1434.1,964553,13646.5
9/5/2001,1503,1503,1435.65,1453.1,1450,921834,13483.07
9/4/2001,1416,1525,1405,1524,1499.45,1420596,20882.5
9/3/2001,1460,1491.9,1402.65,1433.9,1417.5,727079,10451.72
8/31/2001,1530,1534,1460.65,1465,1499,889060,13381.22
8/30/2001,1521.35,1565,1501.65,1564,1543.15,879293,13488.39
8/29/2001,1505,1532.8,1469,1530,1524.5,856702,12895.31
8/28/2001,1540,1547,1492,1509.5,1500.7,652262,9855.04
8/27/2001,1515,1550.9,1500,1549,1539.15,401047,6164.04
8/24/2001,1419.9,1500,1419.9,1483,1492.85,876315,12922.59
8/23/2001,1425,1434.5,1405.6,1420,1418.9,318177,4520.19
8/21/2001,1433,1451.9,1402,1405.2,1436.8,357060,5137.36
8/20/2001,1425,1449,1382.6,1444,1420.75,391480,5511.64
8/17/2001,1465,1475,1430.15,1436,1435.4,502652,7315.9
8/16/2001,1430,1476,1412,1468,1463.3,614449,8924.65
8/14/2001,1371,1454.9,1365.35,1440,1444.7,727969,10323.08
8/13/2001,1415,1415,1362,1380,1371.55,640678,8872.78
8/10/2001,1472,1484.9,1386.3,1404,1424.1,519790,7551.32
8/9/2001,1507.35,1507.35,1462.3,1475,1487.95,334101,4971.33
8/8/2001,1501.65,1530,1492.15,1528.9,1509.7,423732,6384.14
8/7/2001,1515,1539.9,1504,1516.2,1527.2,400267,6114.53
8/6/2001,1534,1544.75,1491.65,1520,1531.9,579832,8828.74
8/3/2001,1551,1563.4,1512,1526,1541.2,751212,11574.72
8/2/2001,1511,1549.9,1501.55,1536.1,1536.45,853255,13058.04
8/1/2001,1460,1542.8,1438.5,1504,1500.8,1283777,19103.4
7/31/2001,1350,1459.4,1350,1453,1443.3,1522029,21527.64
7/30/2001,1360,1374.9,1333,1372,1358.95,534592,7209.57
7/27/2001,1361.65,1369,1325,1350.1,1345.6,802894,10798.46
7/26/2001,1379,1395,1312.1,1355.05,1350.55,925390,12412.87
7/25/2001,1333.4,1381.9,1310.2,1364,1368.8,997064,13456.38
7/24/2001,1320.65,1367.7,1292,1367.65,1351.4,899753,11913.94
7/23/2001,1365.65,1372,1326.1,1356.1,1356.3,25890,349.01
7/20/2001,1402.25,1435,1367,1372.1,1393.6,1592579,22142.7
7/19/2001,1360.2,1387,1321.65,1369,1364.65,1338713,18083.48
7/18/2001,1300,1404.4,1285.6,1390,1374.6,1785398,24082.13
7/17/2001,1299.9,1304,1260,1286,1273.8,843939,10780.64
7/16/2001,1303.2,1347.8,1290,1317,1304.2,803044,10559.78
7/13/2001,1380,1398.4,1280,1292,1315.9,1031612,13990.67
7/12/2001,1254.8,1350,1235,1347,1315.85,1095279,14181.72
7/11/2001,1199.95,1224.9,1181.25,1216,1208.35,693376,8390.28
7/10/2001,1188.7,1271,1188.7,1208.7,1240.65,999335,12380.86
7/9/2001,1180,1209.8,1152.3,1158,1188.8,549765,6523.72
7/6/2001,1161,1249,1161,1240,1213.85,955526,11452.13
7/5/2001,1288,1288,1220,1237,1250.85,798794,10029.98
7/4/2001,1290,1319.9,1196.5,1300,1241.9,1089736,13499.66
7/3/2001,1300,1331,1250.1,1320,1294.6,836211,10785.53
7/2/2001,1410,1410,1315.1,1340,1337.75,401276,5470.44
6/29/2001,1396,1472.1,1350,1390,1405.8,1260209,17871.07
6/28/2001,1399.7,1417,1357.25,1390,1380.9,1074269,14909.98
6/27/2001,1375,1483.7,1325,1399.9,1393,2521151,35298.15
6/26/2001,1263,1406,1221.1,1362,1376.75,1699519,22928.5
6/25/2001,1471,1471,1272,1274,1281.8,1185431,15900.96
6/22/2001,1525,1529.6,1466,1482,1481.7,919912,13748.3
6/21/2001,1525.8,1554,1485,1529,1525.65,1137718,17265.97
6/20/2001,1574,1574,1505.15,1519,1521,696193,10617.04
6/19/2001,1540,1584,1520.25,1567,1560.05,1004454,15696.32
6/18/2001,1561,1569,1460,1557,1550.5,1212249,18349.98
6/15/2001,1646.6,1646.6,1546,1574.9,1565.45,1245911,19626.7
6/14/2001,1724,1730,1648,1650.3,1657.95,1208245,20391.49
6/13/2001,1760,1774,1707.5,1738,1740.55,1046499,18218.65
6/12/2001,1685,1754.95,1655,1748.55,1736.6,994427,16908.03
6/11/2001,1685,1716.4,1656.6,1692.15,1692.05,1190738,20095.89
6/8/2001,1625,1699,1607.1,1698,1682.15,1170390,19326.32
6/7/2001,1594.9,1622,1535.25,1618,1597.2,983592,15501.35
6/6/2001,1580,1640,1575,1604.9,1599.55,877710,14160.6
6/5/2001,1551.3,1594,1516,1554.9,1548,989344,15401.16
6/4/2001,1684,1684,1550,1555,1556.7,714547,11392.08
6/1/2001,1689,1726,1660,1674,1669.85,771549,13055.7
5/31/2001,1722,1722,1636.2,1687.95,1673.5,704391,11795.55
5/30/2001,1835,1845,1725,1730,1735.25,728321,12924.98
5/29/2001,1849.65,1868,1831,1840,1852.65,591949,10945.81
5/28/2001,1800,1856,1785,1847,1843.3,745649,13618.24
5/25/2001,1793.7,1819.7,1767,1799.9,1789.4,575389,10303.89
5/24/2001,1762.5,1827,1745,1790.05,1782.15,966932,17360.15
5/23/2001,1750,1783,1736.2,1768,1767.7,628401,11078.19
5/22/2001,1695,1754,1695,1732.1,1734.45,825975,14306.6
5/21/2001,1659,1707,1640.3,1672,1689,734211,12308.13
5/18/2001,1679.95,1680,1625.25,1647,1643.25,563624,9300.54
5/17/2001,1670,1719,1651,1675,1665.9,753012,12657.24
5/16/2001,1660,1712.65,1642.05,1642.05,1656.6,860920,14433.17
5/15/2001,1575,1649.8,1451,1640,1611,1003562,15626.19
5/14/2001,1580,1628,1560,1593,1577.05,673943,10749.81
5/11/2001,1602.15,1635,1569.8,1602,1591.05,871278,13946.16
5/10/2001,1610,1675,1560,1617.7,1615.45,1135850,18384.9
5/9/2001,1795,1795,1608.1,1612,1622.5,961748,16062.9
5/8/2001,1720,1798,1703.5,1789.85,1768.6,825078,14354.94
5/7/2001,1664,1755,1664,1712,1725.75,841630,14499.8
5/4/2001,1570,1665,1540,1660,1651.45,1252789,20039.39
5/3/2001,1509,1613.6,1480.15,1574,1586.35,1727523,26879.82
5/2/2001,1523.4,1596,1473,1476,1501.85,898033,13763.98
4/30/2001,1235.6,1445.9,1223.3,1445.9,1417.05,754907,10095.45
4/27/2001,1400,1400,1226.35,1258,1246.45,919678,11865.92
4/26/2001,1494.75,1588,1401,1419,1443.65,1308473,19748.86
4/25/2001,1533.45,1574,1445.1,1462.1,1479.7,628478,9450.25
4/24/2001,1351,1518,1311,1510,1489.5,667304,9242.82
4/23/2001,1350,1415,1335,1359.9,1368.95,625192,8648.36
4/20/2001,1299,1424.95,1299,1375.2,1372.65,1077552,14620.03
4/19/2001,1349.25,1449.2,1265,1279.85,1292.2,907132,12074.58
4/18/2001,1110,1252.1,1090,1252.1,1249.3,776431,9251.67
4/17/2001,990,1133.85,966,1090.1,1079.4,1067965,11359.57
4/16/2001,846.5,977.45,846.5,977.45,977.45,523271,4863.32
4/12/2001,831.45,890,759.15,858,842.6,998629,8241.13
4/11/2001,1155,1155,903.75,903.75,903.75,618576,5810.99
4/10/2001,1160,1165,1031,1089,1075.85,461110,4993.75
4/9/2001,1137,1180,1116.35,1160,1156.05,310853,3578.09
4/6/2001,1248,1330.35,1135,1159.95,1156.75,678392,8346.63
4/4/2001,1208.5,1249.9,1201.1,1229.5,1231.8,253985,3106.07
4/3/2001,1250,1354.6,1226.1,1279.9,1298.55,515833,6693.11
4/2/2001,1311.15,1311.15,1152.1,1278.5,1268.45,444295,5460.45
3/30/2001,1410.25,1410.25,1327.1,1336,1338.4,353855,4800.26
3/29/2001,1482,1482,1401.1,1422,1421.5,325300,4646.89
3/28/2001,1526,1564.9,1480,1490.25,1495.15,460579,6992.73
3/27/2001,1415.25,1507,1385.1,1427.1,1448.95,491901,7151.7
3/26/2001,1395,1439.85,1336.3,1409,1423.2,334927,4661.76
3/23/2001,1524,1575,1387.55,1400.55,1419.55,422943,6154.93
3/22/2001,1599,1601,1490,1503.35,1505.8,336623,5176.26
3/21/2001,1589,1614.7,1495,1600,1595.45,230185,3580.08
3/20/2001,1669,1675,1576,1628.9,1612.25,242370,3896.11
3/19/2001,1634,1709,1600,1646.5,1644,255985,4221.38
3/16/2001,1640,1804,1563,1649,1657,700444,11941.16
3/15/2001,1557,1736.7,1485.1,1679,1686.1,668170,11008.73
3/14/2001,1385.5,1614.75,1352,1576,1589.9,428296,6515.9
3/13/2001,1529.4,1780,1396.4,1396.4,1397.8,633495,9534.37
3/12/2001,1925.05,1950,1662.35,1662.35,1662.35,450633,8206.11
3/9/2001,2201,2201,1900,1963,1978.95,709104,14154.24
3/8/2001,2165,2319.8,2070,2219.75,2233.1,827775,18106.22
3/7/2001,2149.45,2167.4,1966.3,2153.5,2148.25,893120,18602.72
3/5/2001,2051,2190,1922.15,2031,2006.85,1281547,25878.85
3/2/2001,2425,2425,2055.2,2090,2099.45,1101013,24334.59
3/1/2001,2550,2640,2360,2428,2404.95,1064486,26561.3
2/28/2001,2335,2634,2224,2580,2542.4,1150461,28194.72
2/27/2001,2540,2547.7,2291.35,2384.8,2340.2,914700,21978
2/26/2001,2528,2550,2449,2524.75,2521.55,539399,13504.08
2/23/2001,2625,2648,2510,2512,2531.25,738483,19072.36
2/22/2001,2721,2721,2520,2620,2615.5,972187,25237.26
2/21/2001,2770,2788,2711,2740.1,2732.95,650767,17842.51
2/20/2001,2860,2875,2796.15,2824.8,2815,568514,16063.41
2/19/2001,2870,2900,2774,2858.5,2860.2,734153,20755.12
2/16/2001,2949,2974,2821,2830,2839.15,761016,22071.54
2/15/2001,2911,2950,2890,2938.05,2942.05,584207,17089.66
2/14/2001,2979,2980,2872,2903,2904.25,799185,23358.6
2/13/2001,3010,3071.8,2982.5,2999.8,3002.15,969333,29355.05
2/12/2001,2922.25,3015,2871,3010,2981.35,1029112,30136.56
2/9/2001,2895,2984,2885.55,2940,2934.25,1139473,33459.07
2/8/2001,2805,2897.8,2775.05,2884.55,2882.1,803905,22907.83
2/7/2001,2889,2919,2801,2826.15,2826.3,989922,28347.11
2/6/2001,2810,2880,2776.5,2864.9,2861.1,693299,19718.22
2/5/2001,2795,2849.85,2750,2809.9,2790.95,622094,17369.22
2/2/2001,2730,2864,2721,2807,2812.3,847201,23848.37
2/1/2001,2771,2798.8,2681.35,2747,2745.65,855383,23460.86
1/31/2001,2879.4,2889,2766.25,2790,2790.3,784520,22201.1
1/30/2001,2729.05,2844.9,2729.05,2830,2829.1,569153,15907.63
1/29/2001,2811.05,2811.05,2650.15,2716,2720,510941,13910.71
1/25/2001,2890,2900,2795.2,2837,2840.35,743721,21149.01
1/24/2001,2860,2894.9,2750,2885,2854.45,919841,25911.25
1/23/2001,2853,2870,2775,2827,2821.95,522646,14783.08
1/22/2001,2940,2991,2856,2882,2884.2,770526,22372.02
1/19/2001,2655,2930,2655,2910,2913.25,1506596,42967.22
1/18/2001,2548,2669,2541.55,2649.5,2641.4,1075835,28064.02
1/17/2001,2560,2594,2475,2530,2501.6,661911,16699.74
1/16/2001,2555,2595,2502.05,2525,2516.3,614518,15594.59
1/15/2001,2587,2590,2492,2565.3,2558.4,672859,17109.01
1/12/2001,2560,2609,2446.1,2580,2560.45,1242755,31557.17
1/11/2001,2709,2748,2503,2514,2526.85,1306501,34051.33
1/10/2001,2775,2808,2688,2694,2716,887582,24431.27
1/9/2001,2665,2743,2622,2719.75,2702.5,747254,20209.38
1/8/2001,2775,2785,2616.65,2656,2663.25,901057,24351.94
1/5/2001,2642.5,2814,2640,2790,2791.65,845746,23143.77
1/4/2001,2420,2779,2420,2655,2658,769732,20542.41
1/3/2001,2380,2433.7,2330.05,2405,2403.8,590304,14118.12
1/2/2001,2356,2435,2341.3,2418,2414.8,586996,13996.94
1/1/2001,2382.15,2455,2340,2365,2365.95,626784,15017.55
12/29/2000,2285.55,2415,2181,2409.7,2399.25,1003668,23560.88
12/28/2000,2276,2379,2261.3,2309.8,2297.05,544954,12542.15
12/27/2000,2190,2320,2150,2270,2247.3,705033,15933.1
12/26/2000,2315,2340,2131,2186,2181,727903,16139.26
12/22/2000,2539,2553.7,2272.5,2290.25,2304.45,997857,24001.49
12/21/2000,2600,2600,2451.1,2514.25,2499.8,709054,17775.34
12/20/2000,2580,2645,2554,2608,2616.15,708251,18440.57
12/19/2000,2770,2770,2631,2655,2652.15,594948,16048.54
12/18/2000,2745,2870,2661,2766.3,2810.7,775283,21381.32
12/15/2000,2906,2929.5,2727.1,2770.1,2782.3,932100,26333.11
12/14/2000,3025,3039.8,2916.65,2948,2939.85,471458,14034.97
12/13/2000,3001.25,3045,2991.85,3023,3010.45,455879,13758.29
12/12/2000,3012,3042.95,2961.55,2980.1,2986.05,556708,16716.36
12/11/2000,3025,3048,2960,2991,2997.95,503634,15077.27
12/8/2000,2943,3038,2935,3005,3010.45,722465,21546.43
12/7/2000,2900,2989.9,2875,2930.1,2935.4,877400,25719.56
12/6/2000,3000,3099.7,2900,2910.15,2918.75,633658,18858.41
12/5/2000,2800,2941.1,2795.25,2913,2922.75,923488,26674.74
12/4/2000,2850,2867.4,2765,2780,2783.05,664044,18696.97
12/1/2000,2561.1,2849,2531.25,2847,2820.1,1323624,35861.63
11/30/2000,2601,2619,2552,2570,2577.6,411961,10650.93
11/29/2000,2500.05,2628.7,2500.05,2627,2613,545776,14087.14
11/28/2000,2620,2634.9,2560,2600,2597.1,436775,11363.01
11/27/2000,2525,2629,2515.2,2626.8,2618.35,585141,15056.99
11/24/2000,2474,2518,2435.25,2514,2491.8,544718,13489.78
11/23/2000,2441,2484,2361,2455,2443.1,593668,14381.22
11/22/2000,2588.7,2597.9,2448,2448,2473.6,607546,15338.12
11/21/2000,2480,2569.9,2460.5,2562,2548.1,715468,17994.43
11/20/2000,2410,2509.5,2391.15,2486,2480.95,734156,18107.71
11/17/2000,2355.65,2410,2332.35,2391,2400.9,406459,9653.15
11/16/2000,2380,2409,2355,2380,2374.4,313888,7482.08
11/15/2000,2387.8,2494.9,2355,2376.3,2372.9,651996,15599.3
11/14/2000,2175,2345,2161.5,2311.25,2312.1,473730,10702.15
11/13/2000,2339,2339,2165,2175,2185.9,480618,10643.98
11/10/2000,2445,2445,2340,2354.8,2348.4,450099,10694.28
11/9/2000,2372,2464.9,2370,2420,2423.25,616013,15001.02
11/8/2000,2340,2409,2325,2385.35,2378.5,500897,11899.95
11/7/2000,2325,2349.85,2288.1,2318,2322.9,400559,9270.11
11/6/2000,2420,2435,2325,2334,2339.7,507274,12046.73
11/3/2000,2395.1,2434,2365,2419,2404.9,407971,9788.08
11/2/2000,2400,2417.7,2320,2374,2376,422661,9994.91
11/1/2000,2425,2449,2362,2413.7,2415,498267,12006.53
10/31/2000,2212,2398.9,2212,2375,2348.5,482913,11082.12
10/30/2000,2325,2337,2224.5,2251.95,2240.7,244018,5530.77
10/27/2000,2335,2348.75,2262.05,2315.5,2313.4,366312,8448.89
10/26/2000,2250,2309.95,2245,2295.15,2288.15,103500,2363.71
10/25/2000,2225,2348,2200,2290,2280.35,451425,10270.2
10/24/2000,2085,2222,2076,2209,2191.8,484742,10441.29
10/23/2000,2319,2319,2118.6,2129.9,2161.25,401586,8924.32
10/20/2000,2367,2374.85,2226,2275,2294.65,806243,18661.14
10/19/2000,1901,2221.25,1856,2221.25,2194.5,788558,16154.61
10/18/2000,2060,2070,1875,1919,1914.85,529848,10468.86
10/17/2000,2180,2196,2037.85,2106,2109.4,447090,9484.82
10/16/2000,2220,2351.55,2200,2208,2215.05,377023,8654.81
10/13/2000,2301,2301,2151.05,2333,2177.35,515359,11370.5
10/12/2000,2251.35,2370,2195,2333,2327.55,537332,12179.08
10/11/2000,2355,2369.9,2251.05,2283,2285.35,479440,11036.45
10/10/2000,2560,2564.8,2410,2416,2437.7,421457,10371.05
10/9/2000,2570.25,2614.85,2513,2520,2527.95,320408,8181.22
10/6/2000,2625.25,2625.25,2531,2610,2608.15,406209,10482.09
10/5/2000,2680,2749.8,2630,2632,2643.9,439248,11812.43
10/4/2000,2610,2699.75,2601,2682.95,2686.9,253344,6744.16
10/3/2000,2626,2650,2510,2641,2624.7,363964,9501.82
9/29/2000,2690,2725,2637,2660,2656.45,321242,8577.24
9/28/2000,2711.6,2750,2615.35,2641.1,2650.4,373237,9959.68
9/27/2000,2679,2770,2581,2724,2721.15,594739,16067.97
9/26/2000,2849,2869,2621,2724,2695.6,517722,13943.63
9/25/2000,2570,2846,2548.7,2842,2813.4,699491,18813.54
9/22/2000,2601.55,2602.05,2425,2465,2459.95,665547,16547.96
9/21/2000,2750,2750,2630,2638,2649.65,297793,7979.88
9/20/2000,2770,2809,2576.05,2756.3,2756.95,526893,14358.5
9/19/2000,2681,2760,2483.85,2686.1,2634,778141,20397.77
9/18/2000,2856.3,2856.3,2680.25,2710,2699.8,628030,17214.24
9/15/2000,3190,3190,2927.05,2937,2954.8,671290,20447.6
9/14/2000,3280,3300,3140,3190,3180.85,529480,17042.8
9/13/2000,3380,3409,3240,3280,3264.8,481101,16028.06
9/12/2000,3250,3310,3186,3241,3240.15,543001,17676.59
9/11/2000,3345,3368,3220,3232,3260.95,431545,14312.9
9/8/2000,3387.95,3395,3275.05,3325,3327.35,463450,15551.55
9/7/2000,3350,3400,3301,3344,3348.45,418752,14063.29
9/6/2000,3260,3396,3251,3357,3358.05,636714,21259.85
9/5/2000,3460,3460,3350,3365,3379.35,457000,15488.02
9/4/2000,3299,3470,3299,3448,3452.45,790262,26912.01
8/31/2000,3230,3291,3165,3281,3261.45,789559,25520.03
8/30/2000,3190,3367,3176,3255,3271.85,1349551,44090.19
8/29/2000,3043.1,3150,3002,3145,3105.8,568987,17480.44
8/28/2000,3093,3140,3032,3064,3051.45,468338,14451.81
8/25/2000,3074,3170,3025,3074,3085.65,948872,29439.8
8/24/2000,2774,3085,2761,3060,3062.05,1148923,33817.89
8/23/2000,2760,2839,2715,2760,2779.15,608953,16980.76
8/22/2000,2705,2850,2705,2770,2768.2,331910,9161.57
8/21/2000,2669,2749,2635,2703,2699.2,388778,10481.81
8/18/2000,2516.15,2689.8,2494,2628,2645.2,509868,13177.83
8/17/2000,2585,2619,2475,2493,2496.45,303350,7711.49
8/16/2000,2500,2595,2492.25,2568,2561.85,322340,8225.26
8/14/2000,2370,2475,2336.3,2465,2441.35,391332,9376.37
8/11/2000,2313,2414,2276.35,2385,2363.95,488228,11446.47
8/10/2000,2450,2573,2280,2340,2321.45,418604,10166.09
8/9/2000,2472,2551,2425.2,2460,2448.05,320235,7976.38
8/8/2000,2215,2437,2215,2422,2383.4,411263,9510.35
8/7/2000,2220,2260,2136.5,2210,2204.6,278255,6128.38
8/4/2000,2390,2409,2110,2190,2198.45,497522,11199.19
8/3/2000,2415,2460,2362,2374,2375.9,195303,4710.67
8/2/2000,2383,2461,2360,2436.5,2440.5,151761,3659.78
8/1/2000,2430,2480,2388.15,2415,2402.7,286231,6952.42
7/31/2000,2420,2445,2350,2425,2411.3,212058,5099.3
7/28/2000,2540,2584.5,2412,2480,2450.15,444003,11098.96
7/27/2000,2350,2550,2245,2504.8,2512.1,534763,12808.76
7/26/2000,2648,2675,2392,2392,2419.5,469573,11843.7
7/25/2000,2240.45,2590,2132,2587,2515.35,523496,12189.48
7/24/2000,2510,2510,2275,2280.6,2317.35,280605,6701.02
7/21/2000,2725,2800,2550,2558,2588.15,290665,7770.25
7/20/2000,2691.1,2735,2660,2701,2698.65,206080,5553.85
7/19/2000,2700,2809,2651.55,2724,2722.7,285744,7876.33
7/18/2000,2845,2864,2741.05,2765,2768.85,303756,8496.35
7/17/2000,2880,2929.8,2740.05,2830,2845.55,416039,11819.94
7/14/2000,2875,2968.95,2826,2850,2847.85,359366,10354.84
7/13/2000,3044,3110,2850,2898,2900.05,352397,10601.69
7/12/2000,2900,3039,2815.1,3030,3011,384206,11273.91
7/11/2000,3035,3050,2840.5,2842,2882.25,355402,10509.26
7/10/2000,3060,3098,3010.55,3027,3023.85,269339,8205.98
7/7/2000,3125,3143,2990,3015,3013.95,316995,9731.15
7/6/2000,3142,3150,3056,3101,3103.3,363682,11290.38
7/5/2000,3295,3324,3156,3180,3198.05,423453,13651.06
7/4/2000,3190,3299,3145,3260,3267.65,418306,13427.25
7/3/2000,2970,3152,2950,3150.1,3115.45,602726,18441.17
6/30/2000,2810,2989.85,2776,2900,2930.85,551298,16087
6/29/2000,2890,3050,2775,2862,2875.8,433857,12784.98
6/28/2000,2698.7,2920,2561.3,2870,2864.05,440063,12482.26
6/27/2000,2870,2949,2735.05,2755,2764,384618,10865.1
6/26/2000,2566,2930,2416.3,2870,2828.35,538911,14298.76
6/23/2000,2720,2725,2600,2619,2616.25,246130,6513.84
6/22/2000,2750,2799,2665,2761,2755.7,223042,6126.97
6/21/2000,3074,3074,2700,2738.9,2730.05,383173,10772.54
6/20/2000,2999,3098,2951,2987.9,2970.35,324976,9745.83
6/19/2000,2848,3031,2848,2955.25,2956.5,419929,12419.89
6/16/2000,2674,2880,2625,2820,2807.55,659242,18259.87
6/15/2000,2435,2606,2380,2600,2583.75,521760,13106.66
6/14/2000,2439,2499,2375,2423,2401.55,289111,7010.35
6/13/2000,2330,2409,2186.35,2349.95,2363.35,346226,7868.07
6/12/2000,2440,2475,2345,2371.25,2376.45,222643,5357.14
6/9/2000,2498,2500,2350,2389,2395.15,269293,6516.22
6/8/2000,2449,2560,2362.5,2447,2442.5,353002,8712.8
6/7/2000,2287.9,2560,2287.9,2413,2428.75,436810,10655.66
6/6/2000,2188,2309.3,2066.65,2309.3,2296.2,443000,9847.59
6/5/2000,1923,2116.65,1923,2108,2061.85,513072,10754.9
6/2/2000,1805,1915,1801,1869,1889.85,349624,6512.29
6/1/2000,1835,1835,1740,1756,1756.7,205611,3662.73
5/31/2000,1850,1928.8,1810,1835,1867.85,379626,7117.14
5/30/2000,1699,1760,1653,1715,1722.15,206371,3549.6
5/29/2000,1580,1725,1481.85,1651,1671.4,303977,4902.08
5/26/2000,1799.9,1799.9,1595.1,1609,1610.7,282196,4724.27
5/25/2000,1850,1924.95,1782,1806,1812.6,209540,3877.07
5/24/2000,1789.9,1848,1711,1802,1817.05,250215,4512.73
